insp_guid,ili_id,iliyr,joint_number,feature_number,cluster_number,feature_ type,distance ,joint_length,,dist_to_us,dist_to_gs,length,wideth,depth,wall_surface,estimated_repair_factor,burst_pressure,wall_thickness,od_restriction,latitude,longitude,elevation
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,455,,Metal Loss,4252.887,19.494,,5.391,14.103,4,5,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,456,,Metal Loss,4252.907,19.494,,5.411,14.083,4,8,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,457,,Metal Loss,4252.925,19.494,,5.429,14.065,8,8,0.17,Internal,0.495,20041,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,458,,Metal Loss,4252.927,19.494,,5.431,14.063,8,8,0.13,Internal,0.495,20067,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,459,460,Metal Loss,4252.968,19.494,,5.472,14.022,4,6,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,460,,Cluster,4252.973,19.494,,5.477,14.017,14,14,0.17,Internal,0.5,19860,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,461,460,Metal Loss,4252.978,19.494,,5.482,14.012,4,8,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,462,,Metal Loss,4253.009,19.494,,5.513,13.981,4,6,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,463,,Metal Loss,4253.074,19.494,,5.578,13.916,4,8,0.22,Internal,0.494,20104,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,464,465,Metal Loss,4253.076,19.494,,5.58,13.914,4,6,0.11,Internal,0.493,20123,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,465,,Cluster,4253.081,19.494,,5.585,13.909,14,13,0.18,Internal,0.5,19841,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,466,465,Metal Loss,4253.086,19.494,,5.59,13.904,4,6,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,467,,Metal Loss,4253.139,19.494,,5.643,13.851,4,8,0.15,Internal,0.494,20117,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,468,,Metal Loss,4253.241,19.494,,5.745,13.749,4,7,0.11,Internal,0.493,20123,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,469,,Metal Loss,4253.258,19.494,,5.762,13.733,4,6,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,470,,Metal Loss,4253.288,19.494,,5.792,13.702,4,8,0.21,Internal,0.494,20106,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,471,,Metal Loss,4253.362,19.494,,5.866,13.629,8,10,0.22,Internal,0.496,20006,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,472,,Metal Loss,4253.362,19.494,,5.866,13.629,8,9,0.15,Internal,0.495,20054,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,473,,Metal Loss,4253.38,19.494,,5.884,13.61,4,6,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,474,,Metal Loss,4253.4,19.494,,5.904,13.59,8,10,0.14,Internal,0.495,20061,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,475,,Metal Loss,4253.4,19.494,,5.904,13.59,8,7,0.18,Internal,0.496,20034,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,476,,Metal Loss,4253.494,19.494,,5.998,13.496,8,6,0.17,Internal,0.495,20041,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,477,,Metal Loss,4253.555,19.494,,6.059,13.435,4,7,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,478,,Metal Loss,4253.584,19.494,,6.088,13.406,4,7,0.13,Internal,0.494,20120,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,479,,Metal Loss,4253.665,19.494,,6.169,13.325,4,8,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,480,481,Metal Loss,4253.688,19.494,,6.192,13.303,4,8,0.15,Internal,0.494,20117,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,481,,Cluster,4253.694,19.494,,6.198,13.297,16,11,0.22,Internal,0.505,19667,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,482,481,Metal Loss,4253.698,19.494,,6.202,13.292,8,10,0.22,Internal,0.496,20006,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,483,,Metal Loss,4253.73,19.494,,6.234,13.26,4,8,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,484,,Metal Loss,4253.757,19.494,,6.261,13.233,4,8,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,485,,Metal Loss,4253.812,19.494,,6.316,13.178,4,8,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,486,,Metal Loss,4253.83,19.494,,6.334,13.16,4,7,0.11,Internal,0.493,20123,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,487,488,Metal Loss,4253.855,19.494,,6.359,13.135,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,488,,Cluster,4253.86,19.494,,6.364,13.13,14,21,0.14,Internal,0.499,19915,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,489,488,Metal Loss,4253.865,19.494,,6.369,13.125,4,6,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,490,,Metal Loss,4253.891,19.494,,6.395,13.099,8,9,0.13,Internal,0.495,20067,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,491,,Metal Loss,4253.912,19.494,,6.416,13.078,8,13,0.14,Internal,0.495,20061,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,492,494,Metal Loss,4253.953,19.494,,6.457,13.038,4,8,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,493,494,Metal Loss,4253.963,19.494,,6.467,13.027,4,8,0.13,Internal,0.494,20120,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,494,,Cluster,4253.964,19.494,,6.468,13.026,27,32,0.13,Internal,0.507,19571,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,495,494,Metal Loss,4253.973,19.494,,6.477,13.017,10,13,0.1,Internal,0.495,20057,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,496,,Metal Loss,4253.995,19.494,,6.499,12.995,4,8,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,497,,Metal Loss,4254.191,19.494,,6.695,12.799,4,6,0.15,Internal,0.494,20117,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,498,,Metal Loss,4254.236,19.494,,6.74,12.754,4,8,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,499,,Metal Loss,4254.309,19.494,,6.813,12.681,4,8,0.13,Internal,0.494,20120,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,500,,Metal Loss,4254.36,19.494,,6.864,12.63,4,8,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,501,,Metal Loss,4254.395,19.494,,6.899,12.595,4,7,0.13,Internal,0.494,20120,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,502,,Metal Loss,4254.456,19.494,,6.96,12.534,8,10,0.11,Internal,0.495,20079,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,503,,Metal Loss,4254.485,19.494,,6.989,12.506,4,8,0.2,Internal,0.494,20108,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,504,505,Metal Loss,4254.568,19.494,,7.072,12.422,4,8,0.2,Internal,0.494,20108,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,505,,Cluster,4254.574,19.494,,7.078,12.416,16,11,0.2,Internal,0.504,19717,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,506,505,Metal Loss,4254.578,19.494,,7.082,12.412,8,7,0.16,Internal,0.495,20048,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,507,,Metal Loss,4254.609,19.494,,7.113,12.381,10,12,0.14,Internal,0.496,20020,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,508,,Metal Loss,4254.639,19.494,,7.143,12.351,4,8,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,509,,Metal Loss,4254.684,19.494,,7.188,12.306,10,10,0.16,Internal,0.496,20000,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,510,,Metal Loss,4254.721,19.494,,7.225,12.269,4,8,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,511,,Metal Loss,4254.752,19.494,,7.256,12.239,4,6,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,512,,Metal Loss,4264.182,19.494,,16.686,2.808,4,6,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,513,,Metal Loss,4264.247,19.494,,16.751,2.743,4,6,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2470,514,,Wall Thickness Up,4266.984,19.494,,19.488,0.006,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2480,,,Joint,4266.99,3.889,,,,,,,,,,5.16,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,,,Joint,4270.879,19.691,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,515,,Wall Thickness Down,4270.914,19.691,,0.035,19.656,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,516,,Metal Loss,4271.401,19.691,,0.522,19.169,8,15,0.14,Internal,0.495,20061,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,517,,Metal Loss,4271.583,19.691,,0.704,18.987,4,6,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,518,,Metal Loss,4271.606,19.691,,0.727,18.964,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,519,,Metal Loss,4271.95,19.691,,1.071,18.62,4,8,0.22,Internal,0.494,20104,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,520,,Metal Loss,4272.17,19.691,,1.291,18.4,4,7,0.15,Internal,0.494,20117,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,521,,Metal Loss,4272.636,19.691,,1.757,17.934,4,7,0.21,Internal,0.494,20106,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,522,,Metal Loss,4272.675,19.691,,1.796,17.895,12,8,0.12,Internal,0.497,19999,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,523,,Metal Loss,4272.729,19.691,,1.85,17.841,8,10,0.12,Internal,0.495,20073,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,524,,Metal Loss,4272.871,19.691,,1.992,17.699,4,8,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,525,,Metal Loss,4272.924,19.691,,2.045,17.646,4,7,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,526,527,Metal Loss,4272.959,19.691,,2.08,17.611,4,6,0.23,Internal,0.494,20102,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,527,,Cluster,4272.965,19.691,,2.086,17.605,16,8,0.23,Internal,0.506,19641,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,528,527,Metal Loss,4272.971,19.691,,2.092,17.599,4,8,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,529,,Metal Loss,4273.044,19.691,,2.165,17.526,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,530,531,Metal Loss,4273.074,19.691,,2.195,17.496,4,8,0.22,Internal,0.494,20104,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,531,,Cluster,4273.08,19.691,,2.201,17.49,16,9,0.22,Internal,0.505,19667,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,532,531,Metal Loss,4273.086,19.691,,2.207,17.484,4,7,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,533,,Metal Loss,4273.194,19.691,,2.315,17.376,4,8,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,534,,Metal Loss,4273.228,19.691,,2.349,17.342,4,7,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,535,,Metal Loss,4273.273,19.691,,2.394,17.297,4,7,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,536,537,Metal Loss,4273.33,19.691,,2.451,17.24,10,12,0.13,Internal,0.496,20029,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,537,,Cluster,4273.338,19.691,,2.459,17.232,27,15,0.17,Internal,0.512,19381,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,538,537,Metal Loss,4273.348,19.691,,2.469,17.222,8,11,0.17,Internal,0.495,20041,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,539,,Metal Loss,4273.376,19.691,,2.497,17.194,8,11,0.21,Internal,0.496,20013,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,540,,Metal Loss,4273.411,19.691,,2.532,17.159,4,8,0.19,Internal,0.494,20110,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,541,,Metal Loss,4273.449,19.691,,2.57,17.121,4,7,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,542,,Metal Loss,4273.488,19.691,,2.609,17.082,8,8,0.15,Internal,0.495,20054,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,543,,Metal Loss,4273.792,19.691,,2.913,16.778,4,6,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,544,,Metal Loss,4273.894,19.691,,3.015,16.676,4,6,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,545,,Metal Loss,4274.125,19.691,,3.246,16.445,10,11,0.15,Internal,0.496,20010,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,546,,Metal Loss,4274.182,19.691,,3.303,16.388,4,7,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,547,,Metal Loss,4274.192,19.691,,3.313,16.378,4,6,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,548,,Metal Loss,4274.218,19.691,,3.339,16.352,8,13,0.24,Internal,0.497,19991,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,549,550,Metal Loss,4274.384,19.691,,3.505,16.186,8,6,0.1,Internal,0.494,20085,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,550,,Cluster,4274.391,19.691,,3.512,16.179,20,11,0.14,Internal,0.503,19740,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,551,550,Metal Loss,4274.399,19.691,,3.52,16.171,4,8,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,552,,Metal Loss,4274.601,19.691,,3.722,15.969,10,12,0.12,Internal,0.496,20039,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,553,,Metal Loss,4274.75,19.691,,3.871,15.82,4,8,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,554,,Metal Loss,4274.786,19.691,,3.907,15.784,4,6,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,555,,Metal Loss,4274.804,19.691,,3.925,15.766,4,8,0.21,Internal,0.494,20106,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,556,,Metal Loss,4274.827,19.691,,3.948,15.743,8,8,0.11,Internal,0.495,20079,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,557,,Metal Loss,4274.928,19.691,,4.049,15.642,4,8,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,558,,Metal Loss,4274.971,19.691,,4.092,15.599,8,10,0.16,Internal,0.495,20048,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,559,,Metal Loss,4275.033,19.691,,4.154,15.537,4,8,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,560,,Metal Loss,4275.321,19.691,,4.442,15.249,4,7,0.21,Internal,0.494,20106,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,561,,Metal Loss,4275.61,19.691,,4.731,14.96,4,6,0.15,Internal,0.494,20117,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,562,,Metal Loss,4276.173,19.691,,5.294,14.397,4,8,0.2,Internal,0.494,20108,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,563,,Metal Loss,4276.238,19.691,,5.359,14.332,4,8,0.11,Internal,0.493,20123,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,564,,Metal Loss,4276.62,19.691,,5.741,13.95,4,8,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,565,,Metal Loss,4276.869,19.691,,5.99,13.701,4,8,0.11,Internal,0.493,20123,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,566,,Metal Loss,4277.082,19.691,,6.203,13.488,4,8,0.15,Internal,0.494,20117,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,567,,Metal Loss,4277.244,19.691,,6.365,13.326,10,8,0.11,Internal,0.495,20048,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,568,,Metal Loss,4277.271,19.691,,6.392,13.299,8,6,0.1,Internal,0.494,20085,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,569,,Metal Loss,4277.425,19.691,,6.546,13.145,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,570,,Metal Loss,4277.897,19.691,,7.018,12.673,4,7,0.2,Internal,0.494,20108,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,571,,Metal Loss,4278.07,19.691,,7.191,12.5,4,8,0.24,Internal,0.494,20100,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,572,,Metal Loss,4279.12,19.691,,8.241,11.45,8,8,0.19,Internal,0.496,20028,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,573,,Metal Loss,4279.181,19.691,,8.302,11.389,4,8,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,574,,Metal Loss,4279.344,19.691,,8.465,11.226,4,8,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,575,,Metal Loss,4279.433,19.691,,8.554,11.137,4,6,0.11,Internal,0.493,20123,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,576,,Metal Loss,4279.512,19.691,,8.633,11.058,4,7,0.13,Internal,0.494,20120,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,577,,Metal Loss,4280.599,19.691,,9.72,9.971,8,12,0.14,Internal,0.495,20061,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,578,,Metal Loss,4281.453,19.691,,10.574,9.117,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,579,,Metal Loss,4281.909,19.691,,11.03,8.661,4,8,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,580,,Metal Loss,4281.936,19.691,,11.057,8.634,4,6,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,581,,Metal Loss,4281.978,19.691,,11.099,8.592,12,8,0.1,Internal,0.496,20024,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,582,,Metal Loss,4282.335,19.691,,11.456,8.235,8,7,0.16,Internal,0.495,20048,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,583,,Metal Loss,4283.297,19.691,,12.418,7.273,4,8,0.19,Internal,0.494,20110,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,584,,Metal Loss,4283.566,19.691,,12.687,7.004,4,8,0.19,Internal,0.494,20110,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,585,,Metal Loss,4284.942,19.691,,14.063,5.628,4,8,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,586,,Metal Loss,4285.337,19.691,,14.458,5.233,4,8,0.19,Internal,0.494,20110,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,587,,Metal Loss,4285.455,19.691,,14.576,5.115,8,8,0.11,Internal,0.495,20079,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,588,,Metal Loss,4285.564,19.691,,14.685,5.006,8,13,0.13,Internal,0.495,20067,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,589,,Metal Loss,4285.702,19.691,,14.823,4.868,4,6,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,590,,Metal Loss,4285.733,19.691,,14.854,4.837,4,8,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,591,,Metal Loss,4285.749,19.691,,14.87,4.821,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,592,,Metal Loss,4286.518,19.691,,15.639,4.052,4,8,0.19,Internal,0.494,20110,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,593,,Metal Loss,4286.735,19.691,,15.856,3.835,4,8,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,594,,Metal Loss,4286.777,19.691,,15.898,3.793,4,7,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,595,,Metal Loss,4287.152,19.691,,16.273,3.418,4,8,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,596,,Metal Loss,4287.264,19.691,,16.385,3.306,4,7,0.11,Internal,0.493,20123,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,597,,Metal Loss,4287.339,19.691,,16.46,3.231,4,8,0.21,Internal,0.494,20106,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2490,598,,Metal Loss,4287.457,19.691,,16.578,3.113,4,8,0.18,Internal,0.494,20112,3.96,,,,
